stem,model,perturbation,level,psnr,ssim,lpips,clip_cos,dinov2L_cos
20260505_144606_216097_f00ca076,teacher_15b,noise,0.01,27.610779510552433,0.8428449034690857,0.10106590390205383,0.9474591612815857,0.9215996861457825
20260505_144606_216097_f00ca076,student_l1b_c,noise,0.01,26.109515111039784,0.7928160429000854,0.1419728845357895,0.9475486278533936,0.7872790694236755
20260505_144606_216097_f00ca076,teacher_15b,noise,0.03,17.666266725402625,0.6169561743736267,0.36718910932540894,0.8960074186325073,0.6868267059326172
20260505_144606_216097_f00ca076,student_l1b_c,noise,0.03,13.736533519878645,0.4280024468898773,0.5031363368034363,0.794829249382019,0.4798901081085205
20260505_124341_065405_a473e239,teacher_15b,clean,0.0,27.145528010660918,0.8038021326065063,0.1066989004611969,0.9495905637741089,0.9443041086196899
20260505_124341_065405_a473e239,student_l1b_c,clean,0.0,25.119539561339728,0.7639278173446655,0.1577526330947876,0.9314852356910706,0.9157055616378784
20260505_124341_065405_a473e239,teacher_15b,exposure,0.8,26.675285577219583,0.7967182397842407,0.1106172427535057,0.9498560428619385,0.9456499218940735
20260505_124341_065405_a473e239,student_l1b_c,exposure,0.8,24.37315577136635,0.7511584162712097,0.16216209530830383,0.9399905204772949,0.9220588207244873
20260505_124341_065405_a473e239,teacher_15b,exposure,1.2,26.684681506467083,0.8035866022109985,0.10820964723825455,0.9547671675682068,0.9481651186943054
20260505_124341_065405_a473e239,student_l1b_c,exposure,1.2,23.901678666447502,0.761218786239624,0.1685120016336441,0.9326403737068176,0.9225752353668213
20260505_124341_065405_a473e239,teacher_15b,gamma,0.8,27.0238143677498,0.8035656213760376,0.10718132555484772,0.9488095045089722,0.9450950622558594
20260505_124341_065405_a473e239,student_l1b_c,gamma,0.8,25.011004451057023,0.7629172205924988,0.15667399764060974,0.9368026256561279,0.9204092025756836
20260505_124341_065405_a473e239,teacher_15b,gamma,1.2,27.219509772033387,0.8033117651939392,0.10677631199359894,0.9504056572914124,0.9432088136672974
20260505_124341_065405_a473e239,student_l1b_c,gamma,1.2,25.253029679683703,0.7632202506065369,0.15996196866035461,0.9336349964141846,0.912976861000061
20260505_124341_065405_a473e239,teacher_15b,blur,1.0,24.645063692102326,0.6471493244171143,0.3987225294113159,0.9082952737808228,0.9006689190864563
20260505_124341_065405_a473e239,student_l1b_c,blur,1.0,23.71883695918987,0.6259284019470215,0.4488501250743866,0.9280831217765808,0.8898508548736572
20260505_124341_065405_a473e239,teacher_15b,blur,2.0,21.172199279895928,0.5265151262283325,0.6729750633239746,0.883687436580658,0.7200781106948853
20260505_124341_065405_a473e239,student_l1b_c,blur,2.0,20.306295623130318,0.507282018661499,0.688001275062561,0.8371604084968567,0.7299619913101196
20260505_124341_065405_a473e239,teacher_15b,noise,0.01,25.555175689614398,0.77846360206604,0.11608843505382538,0.9178458452224731,0.9307106733322144
20260505_124341_065405_a473e239,student_l1b_c,noise,0.01,24.479502347164296,0.7430156469345093,0.16787703335285187,0.9047936201095581,0.9198322296142578
20260505_124341_065405_a473e239,teacher_15b,noise,0.03,22.070815042021778,0.6456782817840576,0.2385331243276596,0.8696365356445312,0.8663138747215271
20260505_124341_065405_a473e239,student_l1b_c,noise,0.03,22.16353999011698,0.6347606182098389,0.27342143654823303,0.8818486928939819,0.8751899003982544
20260505_161228_0c4eecad,teacher_15b,clean,0.0,25.772455404123917,0.8179590106010437,0.12460435181856155,0.9578591585159302,0.9580511450767517
20260505_161228_0c4eecad,student_l1b_c,clean,0.0,23.86613556411964,0.7849915027618408,0.18473996222019196,0.9040396213531494,0.9227672815322876
20260505_161228_0c4eecad,teacher_15b,exposure,0.8,24.760418677050993,0.8059142827987671,0.13288132846355438,0.9540343284606934,0.9575191140174866
20260505_161228_0c4eecad,student_l1b_c,exposure,0.8,22.516100179947564,0.772232174873352,0.19670984148979187,0.9083380699157715,0.9211978912353516
20260505_161228_0c4eecad,teacher_15b,exposure,1.2,25.57798205992345,0.8206987380981445,0.12584546208381653,0.9561190605163574,0.946943998336792
20260505_161228_0c4eecad,student_l1b_c,exposure,1.2,23.651907668569784,0.7852508425712585,0.1836702823638916,0.9141615629196167,0.9245511889457703
20260505_161228_0c4eecad,teacher_15b,gamma,0.8,25.851302693059782,0.8161370158195496,0.1260681301355362,0.9560685157775879,0.959003210067749
20260505_161228_0c4eecad,student_l1b_c,gamma,0.8,24.044498134061058,0.782798707485199,0.18734659254550934,0.9106159210205078,0.9244461059570312
20260505_161228_0c4eecad,teacher_15b,gamma,1.2,25.6243762916416,0.8186396956443787,0.12421727180480957,0.9621797204017639,0.9573272466659546
20260505_161228_0c4eecad,student_l1b_c,gamma,1.2,23.431918771679744,0.7846096754074097,0.1863580346107483,0.903464138507843,0.9197704792022705
20260505_161228_0c4eecad,teacher_15b,blur,1.0,24.300164546441753,0.7247754335403442,0.33224666118621826,0.8966509699821472,0.8820623159408569
20260505_161228_0c4eecad,student_l1b_c,blur,1.0,20.980747529933875,0.6830436587333679,0.4297477602958679,0.8680675625801086,0.8758823275566101
20260505_161228_0c4eecad,teacher_15b,blur,2.0,13.566842047855538,0.5548078417778015,0.6274886727333069,0.7477415800094604,0.5961050987243652
20260505_161228_0c4eecad,student_l1b_c,blur,2.0,16.08790153015926,0.5840665698051453,0.6495699286460876,0.7601600885391235,0.49995362758636475
20260505_161228_0c4eecad,teacher_15b,noise,0.01,24.991509439816927,0.7911979556083679,0.1448373943567276,0.9554941058158875,0.9478541612625122
20260505_161228_0c4eecad,student_l1b_c,noise,0.01,23.748612077213494,0.758036732673645,0.2119588702917099,0.8961622714996338,0.9042636156082153
20260505_161228_0c4eecad,teacher_15b,noise,0.03,21.987031866480674,0.6745144128799438,0.2708629071712494,0.9210737347602844,0.8607457876205444
20260505_161228_0c4eecad,student_l1b_c,noise,0.03,22.156626516267842,0.6344533562660217,0.34893691539764404,0.819271445274353,0.8108749389648438
20260505_123809_659915_a473e239,teacher_15b,clean,0.0,23.274432763302244,0.8507288694381714,0.12093913555145264,0.9662948846817017,0.9401835203170776
20260505_123809_659915_a473e239,student_l1b_c,clean,0.0,22.57183802431326,0.8209144473075867,0.15689507126808167,0.9669245481491089,0.9614115357398987
20260505_123809_659915_a473e239,teacher_15b,exposure,0.8,22.97120670992326,0.8490738272666931,0.1217586025595665,0.9618690609931946,0.9409087300300598
20260505_123809_659915_a473e239,student_l1b_c,exposure,0.8,22.323970064021324,0.8207223415374756,0.1596391797065735,0.9574316143989563,0.9590996503829956
20260505_123809_659915_a473e239,teacher_15b,exposure,1.2,22.755567408269318,0.8451160192489624,0.12438072264194489,0.9700015783309937,0.940840482711792
20260505_123809_659915_a473e239,student_l1b_c,exposure,1.2,21.3523742311179,0.8092474937438965,0.1628395915031433,0.9636446237564087,0.9568606615066528
20260505_123809_659915_a473e239,teacher_15b,gamma,0.8,23.548405646500367,0.8514816761016846,0.1199231818318367,0.9654626846313477,0.9427108764648438
20260505_123809_659915_a473e239,student_l1b_c,gamma,0.8,22.69976916845848,0.8211654424667358,0.15541686117649078,0.9668923616409302,0.9637669324874878
20260505_123809_659915_a473e239,teacher_15b,gamma,1.2,23.035276465183564,0.8497850298881531,0.12248055636882782,0.9649178385734558,0.9379944205284119
20260505_123809_659915_a473e239,student_l1b_c,gamma,1.2,22.3788828240887,0.820305347442627,0.16033333539962769,0.9635045528411865,0.95709228515625
20260505_123809_659915_a473e239,teacher_15b,blur,1.0,21.775206836889865,0.7651089429855347,0.35795271396636963,0.9452567100524902,0.9363435506820679
20260505_123809_659915_a473e239,student_l1b_c,blur,1.0,20.01825972433231,0.7255961298942566,0.4289100468158722,0.8980942964553833,0.9239591956138611
20260505_123809_659915_a473e239,teacher_15b,blur,2.0,18.105890450791463,0.6351279616355896,0.6143960952758789,0.6868704557418823,0.6915301084518433
20260505_123809_659915_a473e239,student_l1b_c,blur,2.0,18.643805380037996,0.6339799761772156,0.6517622470855713,0.7433849573135376,0.7114232778549194
20260505_123809_659915_a473e239,teacher_15b,noise,0.01,23.04736183242803,0.8286005854606628,0.13208888471126556,0.9673116207122803,0.9515272974967957
20260505_123809_659915_a473e239,student_l1b_c,noise,0.01,22.33772198588688,0.7919198870658875,0.17938825488090515,0.9682352542877197,0.9564218521118164
20260505_123809_659915_a473e239,teacher_15b,noise,0.03,20.345003758064763,0.7048337459564209,0.24671292304992676,0.9504179358482361,0.9160414338111877
20260505_123809_659915_a473e239,student_l1b_c,noise,0.03,20.062097460909133,0.6581302881240845,0.29847824573516846,0.9385174512863159,0.9295339584350586
20260505_143112_176439_f00ca076,teacher_15b,clean,0.0,24.31561316595115,0.8316618204116821,0.12230423092842102,0.9395968914031982,0.9364144206047058
20260505_143112_176439_f00ca076,student_l1b_c,clean,0.0,22.30578303348524,0.7870512008666992,0.15830527245998383,0.9102507829666138,0.9165010452270508
20260505_143112_176439_f00ca076,teacher_15b,exposure,0.8,23.552805237860998,0.8274802565574646,0.12493309378623962,0.9344082474708557,0.9311528205871582
20260505_143112_176439_f00ca076,student_l1b_c,exposure,0.8,21.669921176518177,0.7840402126312256,0.1624465137720108,0.9162609577178955,0.9114009737968445
20260505_143112_176439_f00ca076,teacher_15b,exposure,1.2,24.3796780851096,0.8305009603500366,0.12299323081970215,0.9420844912528992,0.9330346584320068
20260505_143112_176439_f00ca076,student_l1b_c,exposure,1.2,22.075567640035118,0.7810007333755493,0.16346605122089386,0.9051746129989624,0.9000183343887329
20260505_143112_176439_f00ca076,teacher_15b,gamma,0.8,24.38876697764819,0.8324412703514099,0.12219775468111038,0.9359353184700012,0.9390718340873718
20260505_143112_176439_f00ca076,student_l1b_c,gamma,0.8,22.45820075386397,0.7894346714019775,0.1570809781551361,0.9194980263710022,0.9198431968688965
20260505_143112_176439_f00ca076,teacher_15b,gamma,1.2,24.237937628290183,0.830680251121521,0.12264938652515411,0.9415897130966187,0.9352148771286011
20260505_143112_176439_f00ca076,student_l1b_c,gamma,1.2,22.10885736216841,0.7842010855674744,0.1603311151266098,0.9002830982208252,0.9133284091949463
20260505_143112_176439_f00ca076,teacher_15b,blur,1.0,22.97010853690326,0.745823085308075,0.2744019031524658,0.9315779209136963,0.8839316368103027
20260505_143112_176439_f00ca076,student_l1b_c,blur,1.0,18.557302924934838,0.6836421489715576,0.34703463315963745,0.8754924535751343,0.8076146841049194
20260505_143112_176439_f00ca076,teacher_15b,blur,2.0,14.202733020844304,0.5370893478393555,0.5911970138549805,0.850455641746521,0.655510425567627
20260505_143112_176439_f00ca076,student_l1b_c,blur,2.0,16.67879083132609,0.5673738718032837,0.6100137829780579,0.8540076017379761,0.6476421356201172
20260505_143112_176439_f00ca076,teacher_15b,noise,0.01,24.111017483429478,0.7998923063278198,0.14196477830410004,0.9076641798019409,0.9252563714981079
20260505_143112_176439_f00ca076,student_l1b_c,noise,0.01,22.225075173058787,0.7595467567443848,0.18145966529846191,0.9106690287590027,0.9173671007156372
20260505_143112_176439_f00ca076,teacher_15b,noise,0.03,21.55123940810997,0.6340502500534058,0.30539196729660034,0.8222161531448364,0.8395915031433105
20260505_143112_176439_f00ca076,student_l1b_c,noise,0.03,20.01181692492604,0.6025216579437256,0.34381556510925293,0.8513436913490295,0.8501338958740234
20260505_151523_0e5f0f67,teacher_15b,clean,0.0,23.236745412972653,0.743008017539978,0.13197842240333557,0.9585946798324585,0.914936363697052
20260505_151523_0e5f0f67,student_l1b_c,clean,0.0,20.849819585065504,0.6733259558677673,0.24941526353359222,0.9039238095283508,0.8859102129936218
20260505_151523_0e5f0f67,teacher_15b,exposure,0.8,24.89354572155562,0.7512664198875427,0.13021370768547058,0.9530935883522034,0.9158070683479309
20260505_151523_0e5f0f67,student_l1b_c,exposure,0.8,22.694816872270707,0.6888308525085449,0.24798685312271118,0.8967999815940857,0.8667886257171631
20260505_151523_0e5f0f67,teacher_15b,exposure,1.2,22.27373723323383,0.7340950965881348,0.1401476263999939,0.954372763633728,0.896856963634491
20260505_151523_0e5f0f67,student_l1b_c,exposure,1.2,19.266443416364297,0.6513030529022217,0.25325512886047363,0.9068727493286133,0.8843542337417603
20260505_151523_0e5f0f67,teacher_15b,gamma,0.8,22.946362262931906,0.7404705882072449,0.13505025207996368,0.9607517123222351,0.9177173376083374
20260505_151523_0e5f0f67,student_l1b_c,gamma,0.8,20.871363033983663,0.6728276610374451,0.25280138850212097,0.9019085764884949,0.8843802213668823
20260505_151523_0e5f0f67,teacher_15b,gamma,1.2,23.578244719334073,0.7455081939697266,0.12931114435195923,0.9676154255867004,0.9129490256309509
20260505_151523_0e5f0f67,student_l1b_c,gamma,1.2,21.026694703041763,0.6750383377075195,0.24699604511260986,0.9072848558425903,0.881199836730957
20260505_151523_0e5f0f67,teacher_15b,blur,1.0,20.76603221809274,0.6555606126785278,0.3843957781791687,0.8675945997238159,0.820375919342041
20260505_151523_0e5f0f67,student_l1b_c,blur,1.0,13.231438215020603,0.521536111831665,0.5324302911758423,0.8651918172836304,0.5861763954162598
20260505_151523_0e5f0f67,teacher_15b,blur,2.0,13.356355351402021,0.450655072927475,0.7151660323143005,0.7488849759101868,0.3559812605381012
20260505_151523_0e5f0f67,student_l1b_c,blur,2.0,12.85022095138443,0.45991596579551697,0.7339856624603271,0.7671576738357544,0.4560163617134094
20260505_151523_0e5f0f67,teacher_15b,noise,0.01,22.90162585366133,0.7286763191223145,0.14014840126037598,0.9065716862678528,0.896741509437561
20260505_151523_0e5f0f67,student_l1b_c,noise,0.01,20.553994069474818,0.6578595042228699,0.2528853118419647,0.9236787557601929,0.8654762506484985
20260505_151523_0e5f0f67,teacher_15b,noise,0.03,23.125588083684505,0.6480346918106079,0.22456766664981842,0.8956919312477112,0.8432514667510986
20260505_151523_0e5f0f67,student_l1b_c,noise,0.03,19.086846471859445,0.551327109336853,0.33078837394714355,0.8958361148834229,0.7784376740455627
20260504_163820_d079d923,teacher_15b,clean,0.0,22.94303877066719,0.7805285453796387,0.12613682448863983,0.9205912947654724,0.8826537132263184
20260504_163820_d079d923,student_l1b_c,clean,0.0,18.248774260894326,0.6754059791564941,0.2660706043243408,0.8677577972412109,0.7872326970100403
20260504_163820_d079d923,teacher_15b,exposure,0.8,22.821110709902698,0.7783955335617065,0.13057425618171692,0.9215165376663208,0.8746843338012695
20260504_163820_d079d923,student_l1b_c,exposure,0.8,17.987948497780224,0.6731430888175964,0.2758166193962097,0.8714350461959839,0.7873818874359131
20260504_163820_d079d923,teacher_15b,exposure,1.2,22.74779212189244,0.7780483961105347,0.1264583319425583,0.9226117730140686,0.8887851238250732
20260504_163820_d079d923,student_l1b_c,exposure,1.2,18.356415102420222,0.6752711534500122,0.26152437925338745,0.8588837385177612,0.7927923202514648
20260504_163820_d079d923,teacher_15b,gamma,0.8,22.909663569189362,0.7774002552032471,0.12630246579647064,0.9107931852340698,0.881384015083313
20260504_163820_d079d923,student_l1b_c,gamma,0.8,18.342946613120258,0.6732525825500488,0.26876339316368103,0.8423491716384888,0.7948033809661865
20260504_163820_d079d923,teacher_15b,gamma,1.2,22.81176537012921,0.7800382971763611,0.12975144386291504,0.9198940992355347,0.881369411945343
20260504_163820_d079d923,student_l1b_c,gamma,1.2,18.085707436862677,0.6738781332969666,0.27038073539733887,0.8710578680038452,0.773374080657959
20260504_163820_d079d923,teacher_15b,blur,1.0,22.069341098528668,0.7430374026298523,0.3110108971595764,0.8596999645233154,0.8594588041305542
20260504_163820_d079d923,student_l1b_c,blur,1.0,18.25591764219834,0.6773204803466797,0.44336265325546265,0.830420196056366,0.7930823564529419
20260504_163820_d079d923,teacher_15b,blur,2.0,18.22551294712158,0.6375439167022705,0.5655191540718079,0.7772789597511292,0.347121924161911
20260504_163820_d079d923,student_l1b_c,blur,2.0,16.543028043990844,0.5740100145339966,0.6606990098953247,0.7842932939529419,0.5889036655426025
20260504_163820_d079d923,teacher_15b,noise,0.01,22.235356505790897,0.7527219653129578,0.15338145196437836,0.8824654817581177,0.870989203453064
20260504_163820_d079d923,student_l1b_c,noise,0.01,17.67760387870163,0.6375066041946411,0.30150875449180603,0.8322759866714478,0.765389084815979
20260504_163820_d079d923,teacher_15b,noise,0.03,18.12201022977264,0.5816735029220581,0.4006255269050598,0.7829829454421997,0.6147478222846985
20260504_163820_d079d923,student_l1b_c,noise,0.03,17.931356727075737,0.5159294605255127,0.4897138476371765,0.7318950891494751,0.24569904804229736
20260505_151459_0e5f0f67,teacher_15b,clean,0.0,23.32263053798946,0.7457983493804932,0.16186508536338806,0.9333373308181763,0.9049314260482788
20260505_151459_0e5f0f67,student_l1b_c,clean,0.0,21.24574311571338,0.6941598653793335,0.2283209264278412,0.892501950263977,0.8877961039543152
20260505_151459_0e5f0f67,teacher_15b,exposure,0.8,23.256160884240412,0.7424632906913757,0.16997358202934265,0.9425866603851318,0.8877003192901611
20260505_151459_0e5f0f67,student_l1b_c,exposure,0.8,20.864095483315555,0.6995429992675781,0.23069655895233154,0.8948377370834351,0.8843153715133667
20260505_151459_0e5f0f67,teacher_15b,exposure,1.2,23.170488104760434,0.7418148517608643,0.16504429280757904,0.9299523830413818,0.9154422283172607
20260505_151459_0e5f0f67,student_l1b_c,exposure,1.2,20.723089456607,0.6783713698387146,0.23830722272396088,0.9029533863067627,0.8875186443328857
20260505_151459_0e5f0f67,teacher_15b,gamma,0.8,23.25712148166007,0.7443503737449646,0.16320312023162842,0.9380419254302979,0.8961809873580933
20260505_151459_0e5f0f67,student_l1b_c,gamma,0.8,21.294257463767167,0.6957935094833374,0.22819042205810547,0.9067741632461548,0.8882635235786438
20260505_151459_0e5f0f67,teacher_15b,gamma,1.2,23.349005445913345,0.7465256452560425,0.16166698932647705,0.9342231750488281,0.9108538627624512
20260505_151459_0e5f0f67,student_l1b_c,gamma,1.2,21.170326343731347,0.6931039094924927,0.2287352979183197,0.9007437825202942,0.8867464661598206
20260505_151459_0e5f0f67,teacher_15b,blur,1.0,21.508443255475992,0.6529513597488403,0.3852902352809906,0.9172369241714478,0.8369541764259338
20260505_151459_0e5f0f67,student_l1b_c,blur,1.0,18.655802686499023,0.5943496227264404,0.43167221546173096,0.8761371374130249,0.7419453859329224
20260505_151459_0e5f0f67,teacher_15b,blur,2.0,14.266153530653973,0.4685303568840027,0.6429216265678406,0.7865951657295227,0.4664918780326843
20260505_151459_0e5f0f67,student_l1b_c,blur,2.0,15.289850277828425,0.4841790199279785,0.6447542905807495,0.8075140714645386,0.5286885499954224
20260505_151459_0e5f0f67,teacher_15b,noise,0.01,23.144575261838597,0.732421338558197,0.16838383674621582,0.916723370552063,0.8973795175552368
20260505_151459_0e5f0f67,student_l1b_c,noise,0.01,21.30608052816839,0.6826169490814209,0.2314656674861908,0.923544704914093,0.8841500282287598
20260505_151459_0e5f0f67,teacher_15b,noise,0.03,20.25950470429685,0.6332814693450928,0.2685149013996124,0.9082286357879639,0.8157421946525574
20260505_151459_0e5f0f67,student_l1b_c,noise,0.03,19.565870348228685,0.5738003253936768,0.3359817862510681,0.8882462978363037,0.7253177165985107
20260505_134617_028394_cf8c21ee,teacher_15b,clean,0.0,20.892276190962747,0.8644180297851562,0.09838476777076721,0.9407556056976318,0.9471293687820435
20260505_134617_028394_cf8c21ee,student_l1b_c,clean,0.0,19.455828137368357,0.8348501920700073,0.12158556282520294,0.9346569776535034,0.92992103099823
20260505_134617_028394_cf8c21ee,teacher_15b,exposure,0.8,19.19955765094734,0.8675603270530701,0.09877082705497742,0.9356802701950073,0.950623631477356
20260505_134617_028394_cf8c21ee,student_l1b_c,exposure,0.8,18.008129944445777,0.813103437423706,0.12821388244628906,0.9385607838630676,0.9219975471496582
20260505_134617_028394_cf8c21ee,teacher_15b,exposure,1.2,21.163043557717263,0.8489693999290466,0.10522917658090591,0.9300767183303833,0.9407126307487488
20260505_134617_028394_cf8c21ee,student_l1b_c,exposure,1.2,20.23267549393049,0.8403706550598145,0.12606488168239594,0.9190511703491211,0.9438005685806274
20260505_134617_028394_cf8c21ee,teacher_15b,gamma,0.8,21.065838771847606,0.8597766757011414,0.10177332162857056,0.9377161264419556,0.948248028755188
20260505_134617_028394_cf8c21ee,student_l1b_c,gamma,0.8,19.632141058444343,0.8192746639251709,0.1305171251296997,0.9359443783760071,0.9291441440582275
20260505_134617_028394_cf8c21ee,teacher_15b,gamma,1.2,20.658001906738818,0.8688766956329346,0.0954647809267044,0.944442629814148,0.9453045129776001
20260505_134617_028394_cf8c21ee,student_l1b_c,gamma,1.2,18.994194705033788,0.8378598093986511,0.11824554204940796,0.9354898929595947,0.9296078681945801
20260505_134617_028394_cf8c21ee,teacher_15b,blur,1.0,20.981873596476515,0.788944661617279,0.28570079803466797,0.8970056772232056,0.8931158781051636
20260505_134617_028394_cf8c21ee,student_l1b_c,blur,1.0,19.157190397214478,0.7448667883872986,0.3125419616699219,0.901714026927948,0.9235450029373169
20260505_134617_028394_cf8c21ee,teacher_15b,blur,2.0,18.88457340512087,0.6525893211364746,0.47370460629463196,0.7918547987937927,0.8081756830215454
20260505_134617_028394_cf8c21ee,student_l1b_c,blur,2.0,17.785513987670786,0.5778718590736389,0.5191171765327454,0.7914748191833496,0.8529873490333557
20260505_134617_028394_cf8c21ee,teacher_15b,noise,0.01,20.21644578164226,0.8163775205612183,0.1246938407421112,0.945518970489502,0.9480981826782227
20260505_134617_028394_cf8c21ee,student_l1b_c,noise,0.01,18.780807262419213,0.8053827285766602,0.14242707192897797,0.9255512952804565,0.923750638961792
20260505_134617_028394_cf8c21ee,teacher_15b,noise,0.03,17.99853055773614,0.6960179805755615,0.20359408855438232,0.9417605400085449,0.9149448871612549
20260505_134617_028394_cf8c21ee,student_l1b_c,noise,0.03,18.538871765236898,0.6485112905502319,0.25883275270462036,0.8777036666870117,0.9109963178634644
20260505_130151_588499_a473e239,teacher_15b,clean,0.0,24.56734339093918,0.719596266746521,0.08240506798028946,0.9849075675010681,0.9503064155578613
20260505_130151_588499_a473e239,student_l1b_c,clean,0.0,22.571417208035296,0.6353028416633606,0.14549292623996735,0.960796594619751,0.8967218995094299
20260505_130151_588499_a473e239,teacher_15b,exposure,0.8,24.466870182385282,0.7181503772735596,0.09079169481992722,0.9838787317276001,0.9554936289787292
20260505_130151_588499_a473e239,student_l1b_c,exposure,0.8,22.441304589877472,0.6355372667312622,0.1515646129846573,0.9526810646057129,0.8972471952438354
20260505_130151_588499_a473e239,teacher_15b,exposure,1.2,24.31343077718295,0.715714693069458,0.08007095754146576,0.9798116683959961,0.9457558393478394
20260505_130151_588499_a473e239,student_l1b_c,exposure,1.2,22.004508779157273,0.6227397918701172,0.15415339171886444,0.9558067321777344,0.8933064937591553
20260505_130151_588499_a473e239,teacher_15b,gamma,0.8,24.55581669584648,0.7197879552841187,0.08251121640205383,0.9804831147193909,0.9514318704605103
20260505_130151_588499_a473e239,student_l1b_c,gamma,0.8,22.57289956919362,0.6358863711357117,0.14503104984760284,0.9579851031303406,0.8985071778297424
20260505_130151_588499_a473e239,teacher_15b,gamma,1.2,24.575686697764652,0.7192000150680542,0.08306507766246796,0.9860720038414001,0.9492765665054321
20260505_130151_588499_a473e239,student_l1b_c,gamma,1.2,22.555736811176388,0.6343962550163269,0.14728201925754547,0.958365797996521,0.8957770466804504
20260505_130151_588499_a473e239,teacher_15b,blur,1.0,22.779577723980204,0.6247023344039917,0.3110424280166626,0.946157693862915,0.8979154825210571
20260505_130151_588499_a473e239,student_l1b_c,blur,1.0,17.954713222315753,0.48398274183273315,0.41676217317581177,0.9149037599563599,0.6918778419494629
20260505_130151_588499_a473e239,teacher_15b,blur,2.0,14.372196158658584,0.2776801586151123,0.6932709813117981,0.8403292298316956,0.5633837580680847
20260505_130151_588499_a473e239,student_l1b_c,blur,2.0,12.695391183092015,0.2407178282737732,0.7652668952941895,0.8391158580780029,0.6110337972640991
20260505_130151_588499_a473e239,teacher_15b,noise,0.01,24.445197765155168,0.7091538310050964,0.0835505798459053,0.9746796488761902,0.9391945004463196
20260505_130151_588499_a473e239,student_l1b_c,noise,0.01,22.35422786767515,0.6216593384742737,0.1482211947441101,0.9499157071113586,0.8943387269973755
20260505_130151_588499_a473e239,teacher_15b,noise,0.03,23.53846904608886,0.6482593417167664,0.11812247335910797,0.9070829153060913,0.8899712562561035
20260505_130151_588499_a473e239,student_l1b_c,noise,0.03,20.571674281688793,0.5316985845565796,0.2184358537197113,0.8920812010765076,0.809197187423706
20260505_132409_828055_36673bd5,teacher_15b,clean,0.0,21.862121527774438,0.7801275253295898,0.12853549420833588,0.9779414534568787,0.7593100666999817
20260505_132409_828055_36673bd5,student_l1b_c,clean,0.0,22.26427038335224,0.7503787875175476,0.1515294760465622,0.9291614890098572,0.6117804050445557
20260505_132409_828055_36673bd5,teacher_15b,exposure,0.8,22.465298532230477,0.7826813459396362,0.12462674081325531,0.9762335419654846,0.7594332098960876
20260505_132409_828055_36673bd5,student_l1b_c,exposure,0.8,22.476905735981063,0.7708770632743835,0.13498535752296448,0.9490861892700195,0.5957870483398438
20260505_132409_828055_36673bd5,teacher_15b,exposure,1.2,20.810606740589535,0.767633855342865,0.13791511952877045,0.9766124486923218,0.7546399831771851
20260505_132409_828055_36673bd5,student_l1b_c,exposure,1.2,19.79834832842743,0.6939685344696045,0.20827871561050415,0.94059157371521,0.6289861798286438
20260505_132409_828055_36673bd5,teacher_15b,gamma,0.8,21.903844638550108,0.776283860206604,0.12949684262275696,0.9750463962554932,0.758152961730957
20260505_132409_828055_36673bd5,student_l1b_c,gamma,0.8,21.541238116062015,0.7335982322692871,0.17358079552650452,0.9433476328849792,0.6319829225540161
20260505_132409_828055_36673bd5,teacher_15b,gamma,1.2,21.877719083885484,0.783826470375061,0.1269228160381317,0.9794353246688843,0.7621347904205322
20260505_132409_828055_36673bd5,student_l1b_c,gamma,1.2,22.484592815276535,0.7649948596954346,0.14273189008235931,0.9412256479263306,0.6016348600387573
20260505_132409_828055_36673bd5,teacher_15b,blur,1.0,18.949778703378165,0.6983284950256348,0.29221710562705994,0.9556620121002197,0.4794718623161316
20260505_132409_828055_36673bd5,student_l1b_c,blur,1.0,14.392170895403975,0.5972660183906555,0.4073539972305298,0.9109808802604675,0.38212084770202637
20260505_132409_828055_36673bd5,teacher_15b,blur,2.0,14.246415866846418,0.4788244664669037,0.6077121496200562,0.8492470979690552,0.28839385509490967
20260505_132409_828055_36673bd5,student_l1b_c,blur,2.0,14.340210470541345,0.5503390431404114,0.5913226008415222,0.8978563547134399,0.25517070293426514
20260505_132409_828055_36673bd5,teacher_15b,noise,0.01,22.32727453269744,0.7165322303771973,0.13313497602939606,0.920541524887085,0.7141067385673523
20260505_132409_828055_36673bd5,student_l1b_c,noise,0.01,14.684157200534486,0.4737240970134735,0.34128302335739136,0.886757493019104,0.4467148184776306
20260505_132409_828055_36673bd5,teacher_15b,noise,0.03,15.305417712376507,0.4703992009162903,0.5179438591003418,0.8153010010719299,0.4891330897808075
20260505_132409_828055_36673bd5,student_l1b_c,noise,0.03,14.37394185197938,0.41625040769577026,0.6408324241638184,0.8032307028770447,0.5070300102233887
20260505_153314_0c4eecad,teacher_15b,clean,0.0,24.541670248072446,0.8351491689682007,0.11694982647895813,0.9700734615325928,0.9571977853775024
20260505_153314_0c4eecad,student_l1b_c,clean,0.0,23.45815532611098,0.8067706823348999,0.16972222924232483,0.943691074848175,0.9196064472198486
20260505_153314_0c4eecad,teacher_15b,exposure,0.8,23.680296082859492,0.8256955146789551,0.12140409648418427,0.9686652421951294,0.957617998123169
20260505_153314_0c4eecad,student_l1b_c,exposure,0.8,22.959564589587316,0.8006734848022461,0.16983714699745178,0.9294820427894592,0.9095630645751953
20260505_153314_0c4eecad,teacher_15b,exposure,1.2,24.27298050400273,0.8332237005233765,0.11901777237653732,0.9644167423248291,0.9520666003227234
